batter,stand,if_fielding_alignment,of_fielding_alignment,pitcher,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,wOBA,wOBA_Denom,ISO,batter_name,if_fielding_depth,of_fielding_depth
663605,R,Standard,Standard,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,0.0,,0,Unknown Player,1,1
691458,R,Strategic,Standard,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,"Peterson,Dustin",Unkown Player,Unkown Player,0.9,,0,Unknown Player,0,1
657029,R,Standard,Standard,"Brasier,Ryan",Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,0.0,,0,Unknown Player,1,1
687221,L,,,"Garcia,Rico","Mccann,Kyle","Noda,Ryan","Gelof,Zack","Wade,Tyler","Smith,Kevin","Reyes,Pablo",Unkown Player,Unkown Player,0.0,,0,Unknown Player,0,0
686770,R,Standard,Standard,"Mcgough,Scott","Sánchez,Ali","Higgins,P. j.","Kennedy,Buddy","Perdomo,Geraldo","Hager,Jake",Unkown Player,Unkown Player,Unkown Player,0.0,,0,Unknown Player,1,1
690702,L,Standard,Standard,Unkown Player,Unkown Player,Unkown Player,Unkown Player,"Loftin,Nick",Unkown Player,Unkown Player,Unkown Player,"Bonifacio,Jorge",0.9,,0,Unknown Player,1,1
672733,R,,,"Blach,Ty",Unkown Player,Unkown Player,"Schunk,Aaron",Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,0.9,,0,Unknown Player,0,0
691419,L,,,"Blach,Ty",Unkown Player,Unkown Player,"Schunk,Aaron",Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,0.0,,0,Unknown Player,0,0
622682,L,,,"Adcock,Ty","Nottingham,Jacob",Unkown Player,"Wong,Kean",Unkown Player,Unkown Player,Unkown Player,"Deshields,Delino","Deloach,Zach",0.0,,0,"Reyes,Víctor",0,0
683031,L,Standard,Standard,"Lamet,Dinelson","Romo,Drew","Toglia,Michael","Montes,Coco","Montero,Elehuris","Kaiser,Connor",Unkown Player,"Doyle,Brenton",Unkown Player,0.0,,0,Unknown Player,1,1
694217,L,,,"Buttrey,Ty","Diaz,Yainer","Matijevic,J. j.",Unkown Player,"Kessinger,Grae",Unkown Player,Unkown Player,Unkown Player,"Hensley,David",0.0,,0,Unknown Player,0,0
681159,L,,,"Swarmer,Matt","Hudson,Joe",Unkown Player,"Sánchez,Yolmer",Unkown Player,"Adrianza,Ehire","Luplow,Jordan",Unkown Player,Unkown Player,0.0,,0,Unknown Player,0,0
600902,L,,,"Chargois,J. t.",Unkown Player,Unkown Player,Unkown Player,Unkown Player,"De goti,Alex","Miller,Brian","Sanoja,Javier",Unkown Player,0.0,,0,Unknown Player,0,0
694194,R,Standard,Standard,"Brewer,Colten",Unkown Player,"Manzardo,Kyle","Robertson,Daniel","Shenton,Austin",Unkown Player,Unkown Player,"Siri,José",Unkown Player,0.0,,0,Unknown Player,1,1
678362,R,Infield shade,Standard,"Mcclanahan,Shane","Mejía,Francisco","Díaz,Yandy","Lowe,Brandon","Walls,Taylor","Gray,Tristan","Gamel,Ben","Siri,José","Margot,Manuel",0.0,,0,Unknown Player,0,1
687019,R,,,"Sands,Cole","Bañuelos,David",Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,"Keirsey,Dashawn",Unkown Player,1.25,,1,Unknown Player,0,0
665651,R,Standard,Standard,"Suárez,Andrew","Barrera,Tres","Baker,Luken","Querecuto,Juniel","Robertson,Kramer",Unkown Player,Unkown Player,"Scott,Victor",Unkown Player,0.0,,0,Unknown Player,1,1
700931,R,Standard,Standard,"Suárez,Andrew","Barrera,Tres","Baker,Luken","Querecuto,Juniel","Robertson,Kramer",Unkown Player,Unkown Player,"Scott,Victor",Unkown Player,0.0,,0,Unknown Player,1,1
663682,R,,,"Clase,Emmanuel","Zunino,Mike",Unkown Player,"Arias,Gabriel",Unkown Player,Unkown Player,"Kwan,Steven",Unkown Player,Unkown Player,0.0,,0,Unknown Player,0,0
693486,R,,,"Clase,Emmanuel","Zunino,Mike",Unkown Player,"Arias,Gabriel",Unkown Player,Unkown Player,"Kwan,Steven",Unkown Player,Unkown Player,0.0,,0,Unknown Player,0,0
677583,L,,,Unkown Player,"Nottingham,Jacob","Ford,Mike",Unkown Player,Unkown Player,"Rivas,Leo",Unkown Player,Unkown Player,Unkown Player,0.0,,0,Unknown Player,0,0
683399,L,,,Unkown Player,"Nottingham,Jacob","Ford,Mike",Unkown Player,Unkown Player,"Rivas,Leo",Unkown Player,Unkown Player,Unkown Player,0.0,,0,Unknown Player,0,0
672457,R,,,"Karinchak,James","Zunino,Mike",Unkown Player,"Arias,Gabriel",Unkown Player,Unkown Player,"Kwan,Steven",Unkown Player,Unkown Player,0.0,,0,Unknown Player,0,0
806187,R,,,"Barría,Jaime","Wallach,Chad",Unkown Player,Unkown Player,"Padlo,Kevin","Velazquez,Andrew","Adell,Jo","Phillips,Brett","Barrera,Luis",0.0,,0,Unknown Player,0,0
692222,R,,,Unkown Player,"Rivero,Sebastián","Shaw,Chris","Mondou,Nate",Unkown Player,Unkown Player,Unkown Player,"Hamilton,Billy","Reyes,Víctor",0.0,,0,Unknown Player,0,0
650528,R,,,"Miller,Shelby","Freitas,David",Unkown Player,Unkown Player,Unkown Player,"Williams,Luke",Unkown Player,"Zimmer,Bradley",Unkown Player,0.0,,0,Unknown Player,0,0
690924,R,,,"Cox,Austin","Briceño,José",Unkown Player,Unkown Player,Unkown Player,Unkown Player,"Bonifacio,Jorge","Taylor,Samad",Unkown Player,0.7,,0,Unknown Player,0,0
663911,L,,,"Jiménez,Dany","Soderstrom,Tyler","Noda,Ryan","Reyes,Pablo","Smith,Kevin","Wade,Tyler","Capel,Conner","Pache,Cristian",Unkown Player,0.0,,0,"Plummer,Nick",0,0
695490,R,,,"Moll,Sam","Soderstrom,Tyler","Noda,Ryan","Reyes,Pablo","Smith,Kevin","Wade,Tyler","Capel,Conner","Pache,Cristian",Unkown Player,0.0,,0,Unknown Player,0,0
691416,L,Standard,Standard,"Castro,Miguel","Sánchez,Ali",Unkown Player,"Bliss,Ryan","Castillo,Diego","Hager,Jake",Unkown Player,Unkown Player,Unkown Player,0.0,,0,Unknown Player,1,1
518542,L,Standard,Standard,"Baragar,Caleb","Fry,David",Unkown Player,Unkown Player,Unkown Player,Unkown Player,"Rodríguez,Johnathan",Unkown Player,Unkown Player,0.0,,0,"Centeno,Juan",1,1
622168,R,Standard,Standard,Unkown Player,"Collins,Zack",Unkown Player,"Freeman,Tyler","Fry,David","Rocchio,Brayan","Palacios,Richie","Quinn,Roman","González,Oscar",,,,"Muñoz,Yairo",1,1
680571,L,,,"Sherriff,Ryan","Hamilton,Caleb","Palka,Daniel",Unkown Player,"Sogard,Nick",Unkown Player,Unkown Player,Unkown Player,"Crook,Narciso",0.0,,0,Unknown Player,0,0
686601,L,,,"Sherriff,Ryan","Hamilton,Caleb","Palka,Daniel",Unkown Player,"Sogard,Nick",Unkown Player,Unkown Player,Unkown Player,"Crook,Narciso",0.0,,0,Unknown Player,0,0
588751,R,,,Unkown Player,"Hamilton,Caleb","Palka,Daniel",Unkown Player,"Sogard,Nick",Unkown Player,Unkown Player,Unkown Player,"Crook,Narciso",0.0,,0,"Hechavarría,Adeiny",0,0
695758,L,,,"Ferrer,Jose","Adams,Riley","Chavis,Michael","Baker,Darren","Lipscomb,Trey","Vargas,Ildemaro",Unkown Player,"Downs,Jeter","Rutherford,Blake",0.0,,0,Unknown Player,0,0
699816,R,,,"Ward,Thaddeus","Adams,Riley","Chavis,Michael","Baker,Darren","Lipscomb,Trey","Vargas,Ildemaro",Unkown Player,"Downs,Jeter","Rutherford,Blake",0.0,,0,Unknown Player,0,0
672905,R,,,"Villalobos,Eli",Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,"Chisholm,Jazz",Unkown Player,0.9,,0,Unknown Player,0,0
673893,R,Standard,Standard,"Bowden,Ben",Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,"Peterson,Dustin",0.0,,0,Unknown Player,1,1
675925,R,Standard,Standard,"Bowden,Ben",Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,"Peterson,Dustin",0.0,,0,Unknown Player,1,1
675448,R,,,"Bolton,Cody","Plawecki,Kevin",Unkown Player,Unkown Player,"Maggi,Drew","Gonzales,Nick",Unkown Player,Unkown Player,Unkown Player,0.0,,0,Unknown Player,0,0
671976,L,,,"Bolton,Cody","Plawecki,Kevin",Unkown Player,Unkown Player,"Maggi,Drew","Gonzales,Nick",Unkown Player,Unkown Player,Unkown Player,0.0,,0,Unknown Player,0,0
674913,L,Standard,Standard,"Romano,Jordan",Unkown Player,Unkown Player,"Schneider,Davis",Unkown Player,"De los santos,Luis",Unkown Player,"Berroa,Steward",Unkown Player,0.0,,0,Unknown Player,1,1
672823,R,Standard,Standard,"Uelmen,Erich",Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,0.0,,0,Unknown Player,1,1
673045,L,,,"Cyr,Tyler","Feduccia,Hunter",Unkown Player,Unkown Player,"Hernández,Yonny","Williams,Luke",Unkown Player,"Zimmer,Bradley","Duggar,Steven",0.0,,0,Unknown Player,0,0
691409,L,,,"Farmer,Buck",Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,"Hopkins,Tj",0.0,,0,Unknown Player,0,0
691407,R,,,"Strickland,Hunter",Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,"Hopkins,Tj",0.0,,0,Unknown Player,0,0
687349,R,,,"Joyce,Ben","Thaiss,Matt","Jones,Taylor","Soto,Livan","Padlo,Kevin",Unkown Player,"Adell,Jo","Velazquez,Andrew","Barrera,Luis",0.7,,0,Unknown Player,0,0
669386,L,,,"Miller,Tyson","Henry,Payton","Singleton,Jon",Unkown Player,"Alvarez,Eddy",Unkown Player,"Chourio,Jackson","Perkins,Blake","Bolt,Skye",0.0,,0,Unknown Player,0,0
657027,R,,,"Miller,Tyson","Henry,Payton","Singleton,Jon",Unkown Player,"Alvarez,Eddy",Unkown Player,"Chourio,Jackson","Perkins,Blake","Bolt,Skye",0.9,,0,Unknown Player,0,0
682633,R,,,"Ragans,Cole",Unkown Player,Unkown Player,Unkown Player,Unkown Player,"Wendzel,Davis",Unkown Player,Unkown Player,"Fabian,Sandro",1.25,,1,Unknown Player,0,0
672359,L,,,"O'brien,Riley",Unkown Player,"Locklear,Tyler","Wong,Kean",Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,0.0,,0,Unknown Player,0,0
663628,L,,,"Baumann,Mike","Bemboom,Anthony",Unkown Player,Unkown Player,"Lester,Josh","Westburg,Jordan","Cameron,Daz","Cowser,Colton","Kjerstad,Heston",0.0,,0,Unknown Player,0,0
684093,R,Infield shade,Standard,"Hill,Garrett","Papierski,Michael","Knapp,Andrew",Unkown Player,"Palacios,Jermaine",Unkown Player,Unkown Player,"Davis,Jonathan","Davis,Brendon",0.7,,0,Unknown Player,0,1
671495,R,,,"Hughes,Brandon",Unkown Player,Unkown Player,"Mckinstry,Zach","Jordan,Levi","Alcántara,Sergio",Unkown Player,"Tauchman,Mike",Unkown Player,0.0,,0,Unknown Player,0,0
649955,R,Standard,Standard,"Cleavinger,Garrett",Unkown Player,"Raley,Luke","Bruján,Vidal","Caminero,Junior","Williams,Alika","Gamel,Ben","Misner,Kameron",Unkown Player,0.0,,0,Unknown Player,1,1
683170,R,Standard,Standard,"Hembree,Heath",Unkown Player,"Raley,Luke","Bruján,Vidal","Caminero,Junior","Williams,Alika","Gamel,Ben","Misner,Kameron",Unkown Player,0.0,,0,Unknown Player,1,1
688403,R,Standard,Standard,"Thompson,Zack","Barrera,Tres","Baker,Luken","Robertson,Kramer","Querecuto,Juniel",Unkown Player,"Walker,Jordan",Unkown Player,Unkown Player,0.0,,0,Unknown Player,1,1
682656,R,Standard,Standard,"Norwood,James","Gasper,Mickey","Chaparro,Andrés",Unkown Player,Unkown Player,"Difo,Wilmer","Calhoun,Willie","Domínguez,Jasson","Lockridge,Brandon",0.0,,0,Unknown Player,1,1
686445,L,Strategic,Standard,"Evans,Demarcus","Gasper,Mickey","Chaparro,Andrés",Unkown Player,Unkown Player,"Difo,Wilmer","Calhoun,Willie","Domínguez,Jasson","Lockridge,Brandon",0.9,,0,Unknown Player,0,1
672566,R,,,"Yacabonis,Jimmy","Álvarez,Francisco",Unkown Player,"Peraza,José",Unkown Player,"Mauricio,Ronny",Unkown Player,Unkown Player,Unkown Player,0.0,,0,Unknown Player,0,0
687714,L,,,"Yacabonis,Jimmy","Álvarez,Francisco",Unkown Player,"Peraza,José",Unkown Player,"Mauricio,Ronny",Unkown Player,Unkown Player,Unkown Player,0.0,,0,Unknown Player,0,0
664041,R,,,"Edwards,Carl","Ruiz,Keibert","Smith,Dominic","García,Luis",Unkown Player,Unkown Player,Unkown Player,Unkown Player,"Garrett,Stone",0.0,,0,"Davis,Jaylin",0,0
686619,R,,,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,0.0,,0,Unknown Player,0,0
672656,L,,,"Alcalá,Jorge","Greiner,Grayson",Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,"Stevenson,Andrew",Unkown Player,0.0,,0,Unknown Player,0,0
642082,L,,,"Bristo,Braden",Unkown Player,Unkown Player,Unkown Player,"Shenton,Austin",Unkown Player,Unkown Player,Unkown Player,Unkown Player,0.0,,0,"Sisco,Chance",0,0
681715,R,,,"Durán,Jhoan","Wolters,Tony",Unkown Player,Unkown Player,Unkown Player,"Lee,Brooks","Larnach,Trevor","Stevenson,Andrew",Unkown Player,0.0,,0,Unknown Player,0,0
676759,R,Standard,Standard,"Rogers,Josh",Unkown Player,Unkown Player,"Tucker,Cole","Jones,Nolan","Montes,Coco",Unkown Player,Unkown Player,Unkown Player,0.0,,0,Unknown Player,1,1
663369,R,,,"Cruz,Steven","Reetz,Jakson","Alexander,Cj","Loftin,Nick",Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,0.0,,0,Unknown Player,0,0
678648,L,,,"Oller,Adam","Soderstrom,Tyler","García,Dérmis",Unkown Player,Unkown Player,"Wade,Tyler","Deichmann,Greg",Unkown Player,"Capel,Conner",0.0,,0,Unknown Player,0,0
688832,L,,,"Topa,Justin","O'keefe,Brian",Unkown Player,"Rivas,Leo","Moran,Colin","Caballero,José","Pollock,Aj","Haggerty,Sam","Deloach,Zach",0.0,,0,Unknown Player,0,0
691184,L,,,Unkown Player,Unkown Player,Unkown Player,"Sánchez,Yolmer",Unkown Player,Unkown Player,Unkown Player,"White,Eli",Unkown Player,1.25,,1,Unknown Player,0,0
666124,R,,,"Strider,Spencer","Murphy,Sean","Olson,Matt","Arcia,Orlando","Riley,Austin","Shewmake,Braden","Luplow,Jordan","Harris,Michael","Pillar,Kevin",0.0,,0,Unknown Player,0,0
681488,R,,,"Strider,Spencer","Murphy,Sean","Olson,Matt","Arcia,Orlando","Riley,Austin","Shewmake,Braden","Luplow,Jordan","Harris,Michael","Pillar,Kevin",0.9,,0,Unknown Player,0,0
664332,R,,,"Smith,Drew","Pérez,Michael",Unkown Player,Unkown Player,"Baty,Brett",Unkown Player,"Stewart,Dj",Unkown Player,"Davis,Jaylin",0.0,,0,Unknown Player,0,0
503556,L,Infield shift,Standard,"Stephan,Trevor","Hedges,Austin","Arias,Gabriel","Giménez,Andrés","Ramírez,José","Rosario,Amed","Kwan,Steven","Straw,Myles","González,Oscar",0.0,1,0,"González,Marwin",0,1
425877,R,Standard,Standard,"Eflin,Zach","Realmuto,J. t.","Hoskins,Rhys","Segura,Jean","Sosa,Edmundo","Stott,Bryson","Schwarber,Kyle","Marsh,Brandon","Castellanos,Nick",0.9,1,0,"Molina,Yadier",1,1
405395,R,Standard,Standard,"Domínguez,Seranthony","Realmuto,J. t.","Hoskins,Rhys","Segura,Jean","Bohm,Alec","Stott,Bryson","Schwarber,Kyle","Marsh,Brandon","Castellanos,Nick",0.9,1,0,"Pujols,Albert",1,1
455139,R,Infield shift,Standard,"Kikuchi,Yusei","Kirk,Alejandro","Merrifield,Whit","Biggio,Cavan","Moreno,Gabriel","Lopez,Otto","Tapia,Raimel","Zimmer,Bradley","Bradley,Jackie",0.0,1,0,"Chirinos,Robinson",0,1
519222,R,Standard,Standard,"Wick,Rowan","Higgins,P. j.","Rivas,Alfonso","Quiroz,Esteban","Bote,David","Mckinstry,Zach","Wisdom,Patrick","Morel,Christopher","Velázquez,Nelson",0.0,1,0,"Romine,Austin",1,1
605253,R,Standard,Standard,"Finnegan,Kyle","Pineda,Israel","Meneses,Joey","García,Luis","Hernández,César","Vargas,Ildemaro","Palacios,Joshua","Call,Alex","Thomas,Lane",0.0,1,0,"Gore,Terrance",1,1
519390,L,Infield shift,Standard,"Weiss,Zack","O'hoppe,Logan","Duffy,Matt","Fletcher,David","Rengifo,Luis","Soto,Livan","Adell,Jo","Trout,Mike","Ward,Taylor",2.0,1,3,"Vogt,Stephen",0,1
628338,R,Standard,Standard,"Floro,Dylan","Fortes,Nick","Díaz,Lewin","Leblanc,Charles","Groshans,Jordan","Berti,Jon","Sánchez,Jesús","Bleday,Jj","Burdick,Peyton",0.9,1,0,"Heredia,Guillermo",1,1
606157,R,Standard,Standard,"Rucker,Michael","Gomes,Yan","Rivas,Alfonso","Quiroz,Esteban","Mckinstry,Zach","Hoerner,Nico","Happ,Ian","Morel,Christopher","Suzuki,Seiya",0.0,1,0,"Aquino,Aristides",1,1
435559,R,Infield shift,Standard,"Tinoco,Jesús","Heim,Jonah","Lowe,Nathaniel","Semien,Marcus","Jung,Josh","Seager,Corey","Smith,Josh","Taveras,Leody","Thompson,Bubba",0.7,1,0,"Suzuki,Kurt",0,1
641914,R,Standard,Standard,"Ray,Robbie","Raleigh,Cal","France,Ty","Frazier,Adam","Toro,Abraham","Crawford,J. p.","Winker,Jesse","Rodríguez,Julio","Haniger,Mitch",0.0,1,0,"Neuse,Sheldon",1,1
621446,R,Standard,Standard,"Lamet,Dinelson","Díaz,Elías","Cron,C. j.","Mcmahon,Ryan","Montero,Elehuris","Trejo,Alan","Daza,Yonathan","Grichuk,Randal","Toglia,Michael",0.0,1,0,"Brinson,Lewis",1,1
621573,R,Standard,Standard,"Wesneski,Hayden","Gomes,Yan","Higgins,P. j.","Mckinstry,Zach","Bote,David","Morel,Christopher","Happ,Ian","Wisdom,Patrick","Suzuki,Seiya",0.9,1,0,"Dean,Austin",1,1
571918,R,Standard,Standard,"Sulser,Cole","Stallings,Jacob","Díaz,Lewin","Leblanc,Charles","Williams,Luke","Wendle,Joey","De la cruz,Bryan","Bleday,Jj","Anderson,Brian",0.0,1,0,"Marrero,Deven",1,1
608597,L,Strategic,Standard,"Raley,Brooks","Bethancourt,Christian","Choi,Ji man","Paredes,Isaac","Díaz,Yandy","Franco,Wander","Arozarena,Randy","Siri,José","Margot,Manuel",0.0,1,0,"Guzmán,Ronald",0,1
666922,L,Standard,Strategic,"Clemens,Kody","Haase,Eric","Torkelson,Spencer","Castro,Harold","Lester,Josh","Kreidler,Ryan","Reyes,Víctor","Greene,Riley","Castro,Willi",0.9,1,0,"Aguilar,Ryan",1,0
606213,R,Standard,Standard,"Snell,Blake","Nola,Austin","Drury,Brandon","Cronenworth,Jake","Machado,Manny","Kim,Ha-seong","Profar,Jurickson","Grisham,Trent","Soto,Juan",0.0,1,0,"Mercedes,Yermín",1,1
676950,R,Standard,Strategic,"Peralta,Wandy","Higashioka,Kyle","Lemahieu,Dj","Torres,Gleyber","Donaldson,Josh","Kiner-falefa,Isiah","Benintendi,Andrew","Judge,Aaron","Cabrera,Oswaldo",0.0,1,0,"Mackinnon,David",1,0
542921,R,Standard,Standard,"Valdez,Framber","Maldonado,Martín","Gurriel,Yuli","Altuve,José","Bregman,Alex","Peña,Jeremy","Mancini,Trey","Mccormick,Chas","Tucker,Kyle",0.0,1,0,"Beckham,Tim",1,1
594838,R,Standard,Standard,"Mcclanahan,Shane","Mejía,Francisco","Choi,Ji man","Lowe,Brandon","Díaz,Yandy","Walls,Taylor","Peralta,David","Margot,Manuel","Arozarena,Randy",0.0,1,0,"Gosselin,Philip",1,1
596748,R,Standard,Standard,"García,Luis","Nola,Austin","Drury,Brandon","Cronenworth,Jake","Machado,Manny","Kim,Ha-seong","Profar,Jurickson","Azocar,José","Soto,Juan",0.0,1,0,"Franco,Maikel",1,1
628450,L,Infield shift,Standard,"Darvish,Yu","Nola,Austin","Drury,Brandon","Cronenworth,Jake","Machado,Manny","Kim,Ha-seong","Myers,Wil","Grisham,Trent","Soto,Juan",0.0,1,0,"Hernández,Yadiel",0,1
666128,R,Strategic,Standard,"Ferguson,Caleb","Barnes,Austin","Freeman,Freddie","Alberto,Hanser","Muncy,Max","Turner,Trea","Taylor,Chris","Thompson,Trayce","Betts,Mookie",0.7,1,0,"Feliciano,Mario",0,1
476704,L,Standard,Standard,"Doval,Camilo","Bart,Joey","Belt,Brandon","Estrada,Thairo","Davis,J. d.","Crawford,Brandon","Slater,Austin","Johnson,Bryce","Yastrzemski,Mike",0.0,1,0,"Lowrie,Jed",1,1
643524,R,Standard,Standard,"Luzardo,Jesús","Stallings,Jacob","Díaz,Lewin","Leblanc,Charles","Williams,Luke","Wendle,Joey","Bleday,Jj","Hamilton,Billy","Burdick,Peyton",0.0,1,0,"Schwindel,Frank",1,1
542881,L,Strategic,Standard,"Batten,Matthew","Alfaro,Jorge","Bell,Josh","Cronenworth,Jake","Drury,Brandon","Kim,Ha-seong","Profar,Jurickson","Grisham,Trent","Mazara,Nomar",0.0,1,0,"Anderson,Tyler",0,1
544369,L,Standard,Standard,"Minter,A. j.","Contreras,William","Olson,Matt","Arcia,Orlando","Riley,Austin","Swanson,Dansby","Rosario,Eddie","Acuña,Ronald","Grossman,Robbie",0.0,1,0,"Gregorius,Didi",1,1
605504,L,Strategic,Standard,"Hernández,Jonathan","Heim,Jonah","Lowe,Nathaniel","Duran,Ezequiel","Smith,Josh","Semien,Marcus","Solak,Nick","Taveras,Leody","Calhoun,Kole",0.0,1,0,"Thomas,Dillon",0,1
677223,L,Standard,Standard,"Odorizzi,Jake","Lee,Korey","Gurriel,Yuli","Altuve,José","Bregman,Alex","Peña,Jeremy","Mccormick,Chas","Meyers,Jake","Tucker,Kyle",0.0,1,0,"Larsen,Jack",1,1
546318,L,Standard,Standard,"Beede,Tyler","Heineman,Tyler","Tsutsugo,Yoshi","Newman,Kevin","Vanmeter,Josh","Cruz,Oneil","Gamel,Ben","Reynolds,Bryan","Madris,Bligh",0.0,1,0,"Herrera,Odúbel",1,1
553902,R,Standard,Standard,"Strickland,Hunter","Papierski,Michael","Votto,Joey","India,Jonathan","Drury,Brandon","Farmer,Kyle","Pham,Tommy","Fairchild,Stuart","Reynolds,Matt",0.0,1,0,"Astudillo,Willians",1,1
429664,L,Infield shift,Standard,"Bellatti,Andrew","Realmuto,J. t.","Hoskins,Rhys","Stott,Bryson","Bohm,Alec","Gregorius,Didi","Schwarber,Kyle","Herrera,Odúbel","Castellanos,Nick",0.0,1,0,"Canó,Robinson",0,1
542340,R,Standard,Standard,"Minter,A. j.","D'arnaud,Travis","Olson,Matt","Arcia,Orlando","Riley,Austin","Swanson,Dansby","Heredia,Guillermo","Harris,Michael","Acuña,Ronald",0.0,1,0,"Villar,Jonathan",1,1
444876,R,Standard,Standard,"Fried,Max","D'arnaud,Travis","Olson,Matt","Canó,Robinson","Riley,Austin","Swanson,Dansby","Rosario,Eddie","Harris,Michael","Duvall,Adam",0.0,1,0,"Escobar,Alcides",1,1
457708,R,Standard,Standard,"Alexy,A. j.","Heim,Jonah","Lowe,Nathaniel","Semien,Marcus","Culberson,Charlie","Seager,Corey","Hernandez,Elier","Taveras,Leody","García,Adolis",0.0,1,0,"Upton,Justin",1,1
592743,R,Standard,Standard,"Vesia,Alex","Smith,Will","Freeman,Freddie","Lux,Gavin","Turner,Justin","Turner,Trea","Lamb,Jake","Thompson,Trayce","Betts,Mookie",0.2,0,0,"Simmons,Andrelton",1,1
542255,L,Infield shade,Standard,"Garrett,Braxton","Fortes,Nick","Aguilar,Jesús","Berti,Jon","Anderson,Brian","Rojas,Miguel","De la cruz,Bryan","Sánchez,Jesús","García,Avisaíl",0.0,1,0,"Inciarte,Ender",0,1
621006,R,Standard,Standard,"Minaya,Juan","Sánchez,Gary","Kirilloff,Alex","Polanco,Jorge","Miranda,José","Correa,Carlos","Gordon,Nick","Celestino,Gilberto","Kepler,Max",0.0,1,0,"Martin,Richie",1,1
488771,L,Infield shift,Standard,"Smith,Drew","Nido,Tomás","Smith,Dominic","Mcneil,Jeff","Guillorme,Luis","Lindor,Francisco","Inciarte,Ender","Nimmo,Brandon","Marte,Starling",2.0,1,3,"Castro,Jason",0,1
501571,R,Strategic,Standard,"Griffin,Foster","Melendez,Mj","Santana,Carlos","Lopez,Nicky","Rivera,Emmanuel","Witt,Bobby","Benintendi,Andrew","Isbel,Kyle","Merrifield,Whit",0.0,1,0,"Lagares,Juan",0,1
502085,R,Strategic,Standard,"Castillo,Diego","Pérez,Michael","Vogelbach,Dan","Chang,Yu","Park,Hoy","Cruz,Oneil","Madris,Bligh","Suwinski,Jack","Mitchell,Cal",0.0,1,0,"Robertson,David",0,1
676646,L,Infield shade,Standard,"Foley,Jason","Haase,Eric","Torkelson,Spencer","Schoop,Jonathan","Clemens,Kody","Báez,Javier","Grossman,Robbie","Greene,Riley","Castro,Willi",0.0,1,0,"Reks,Zach",0,1
621237,L,Standard,Standard,"Cishek,Steve","Ruiz,Keibert","Bell,Josh","Hernández,César","Franco,Maikel","García,Luis","Adrianza,Ehire","Thomas,Lane","Soto,Juan",0.0,1,0,"Alvarado,José",1,1
571602,R,Infield shade,Standard,"Lynch,Daniel","Pérez,Salvador","Dozier,Hunter","Merrifield,Whit","Lopez,Nicky","Witt,Bobby","Benintendi,Andrew","Taylor,Michael","Isbel,Kyle",0.0,1,0,"Davidson,Matt",0,1
